# alias table
# from;to
# the 'from' sequence should be represented by the image for the 'to' sequence
# 'fe0f' is not in these sequences

1f471;1f471_1f3fe
1f471;1f471_1f3ff
1f471_200d_2640;1f471_1f3fb_200d_2640 # blond-haired woman
1f471_200d_2640;1f471_1f3fc_200d_2640
1f471_200d_2640;1f471_1f3fd_200d_2640
1f471_200d_2640;1f471_1f3fe_200d_2640
1f471_200d_2640;1f471_1f3ff_200d_2640
1f471_200d_2642;1f471_1f3fb_200d_2642 # blond-haired man
1f471_200d_2642;1f471_1f3fc_200d_2642
1f471_200d_2642;1f471_1f3fd_200d_2642
1f471_200d_2642;1f471_1f3fe_200d_2642
1f471_200d_2642;1f471_1f3ff_200d_2642
1f473_200d_2640;1f473 # XXX remove when 'person' artwork exists
1f473;1f473_1f3fb # person wearing turban
1f473;1f473_1f3fc
1f473;1f473_1f3fd
1f473;1f473_1f3fe
1f473;1f473_1f3ff
1f473_200d_2640;1f473_1f3fb_200d_2640 # woman wearing turban
1f473_200d_2640;1f473_1f3fc_200d_2640
1f473_200d_2640;1f473_1f3fd_200d_2640
1f473_200d_2640;1f473_1f3fe_200d_2640
1f473_200d_2640;1f473_1f3ff_200d_2640
1f473_200d_2642;1f473_1f3fb_200d_2642 # man wearing turban
1f473_200d_2642;1f473_1f3fc_200d_2642
1f473_200d_2642;1f473_1f3fd_200d_2642
1f473_200d_2642;1f473_1f3fe_200d_2642
1f473_200d_2642;1f473_1f3ff_200d_2642
1f477_200d_2640;1f477 # XXX remove when 'person' artwork exists
1f477;1f477_1f3fb # construction worker
1f477;1f477_1f3fc
1f477;1f477_1f3fd
1f477;1f477_1f3fe
1f477;1f477_1f3ff
1f477_200d_2640;1f477_1f3fb_200d_2640 # woman construction worker
1f477_200d_2640;1f477_1f3fc_200d_2640
1f477_200d_2640;1f477_1f3fd_200d_2640
1f477_200d_2640;1f477_1f3fe_200d_2640
1f477_200d_2640;1f477_1f3ff_200d_2640
1f477_200d_2642;1f477_1f3fb_200d_2642 # man construction worker
1f477_200d_2642;1f477_1f3fc_200d_2642
1f477_200d_2642;1f477_1f3fd_200d_2642
1f477_200d_2642;1f477_1f3fe_200d_2642
1f477_200d_2642;1f477_1f3ff_200d_2642
1f481_200d_2640;1f481 # XXX remove when 'person' artwork exists
1f481;1f481_1f3fb # person tipping hand
1f481;1f481_1f3fc
1f481;1f481_1f3fd
1f481;1f481_1f3fe
1f481;1f481_1f3ff
1f481_200d_2640;1f481_1f3fb_200d_2640 # woman tipping hand
1f481_200d_2640;1f481_1f3fc_200d_2640
1f481_200d_2640;1f481_1f3fd_200d_2640
1f481_200d_2640;1f481_1f3fe_200d_2640
1f481_200d_2640;1f481_1f3ff_200d_2640
1f481_200d_2642;1f481_1f3fb_200d_2642 # man tipping hand
1f481_200d_2642;1f481_1f3fc_200d_2642
1f481_200d_2642;1f481_1f3fd_200d_2642
1f481_200d_2642;1f481_1f3fe_200d_2642
1f481_200d_2642;1f481_1f3ff_200d_2642
1f482_200d_2640;1f482 # XXX remove when 'person' artwork exists
1f482;1f482_1f3fb # guard
1f482;1f482_1f3fc
1f482;1f482_1f3fd
1f482;1f482_1f3fe
1f482;1f482_1f3ff
1f482_200d_2640;1f482_1f3fb_200d_2640 # woman guard
1f482_200d_2640;1f482_1f3fc_200d_2640
1f482_200d_2640;1f482_1f3fd_200d_2640
1f482_200d_2640;1f482_1f3fe_200d_2640
1f482_200d_2640;1f482_1f3ff_200d_2640
1f482_200d_2642;1f482_1f3fb_200d_2642 # man guard
1f482_200d_2642;1f482_1f3fc_200d_2642
1f482_200d_2642;1f482_1f3fd_200d_2642
1f482_200d_2642;1f482_1f3fe_200d_2642
1f482_200d_2642;1f482_1f3ff_200d_2642
1f486_200d_2640;1f486 # XXX remove when 'person' artwork exists
1f486;1f486_1f3fb # person getting massage
1f486;1f486_1f3fc
1f486;1f486_1f3fd
1f486;1f486_1f3fe
1f486;1f486_1f3ff
1f486_200d_2640;1f486_1f3fb_200d_2640 # woman getting massage
1f486_200d_2640;1f486_1f3fc_200d_2640
1f486_200d_2640;1f486_1f3fd_200d_2640
1f486_200d_2640;1f486_1f3fe_200d_2640
1f486_200d_2640;1f486_1f3ff_200d_2640
1f486_200d_2642;1f486_1f3fb_200d_2642 # man getting massage
1f486_200d_2642;1f486_1f3fc_200d_2642
1f486_200d_2642;1f486_1f3fd_200d_2642
1f486_200d_2642;1f486_1f3fe_200d_2642
1f486_200d_2642;1f486_1f3ff_200d_2642
1f487_200d_2640;1f487 # XXX remove when 'person' artwork exists
1f487;1f487_1f3fb # person getting haircut
1f487;1f487_1f3fc
1f487;1f487_1f3fd
1f487;1f487_1f3fe
1f487;1f487_1f3ff
1f487_200d_2640;1f487_1f3fb_200d_2640 # woman getting haircut
1f487_200d_2640;1f487_1f3fc_200d_2640
1f487_200d_2640;1f487_1f3fd_200d_2640
1f487_200d_2640;1f487_1f3fe_200d_2640
1f487_200d_2640;1f487_1f3ff_200d_2640
1f487_200d_2642;1f487_1f3fb_200d_2642 # man getting haircut
1f487_200d_2642;1f487_1f3fc_200d_2642
1f487_200d_2642;1f487_1f3fd_200d_2642
1f487_200d_2642;1f487_1f3fe_200d_2642
1f487_200d_2642;1f487_1f3ff_200d_2642
1f575_200d_2640;1f575 # XXX remove when 'person' artwork exists
1f575;1f575_1f3fb # detective
1f575;1f575_1f3fc
1f575;1f575_1f3fd
1f575;1f575_1f3fe
1f575;1f575_1f3ff
1f575_200d_2640;1f575_1f3fb_200d_2640 # woman detective
1f575_200d_2640;1f575_1f3fc_200d_2640
1f575_200d_2640;1f575_1f3fd_200d_2640
1f575_200d_2640;1f575_1f3fe_200d_2640
1f575_200d_2640;1f575_1f3ff_200d_2640
1f575_200d_2642;1f575_1f3fb_200d_2642 # man detective
1f575_200d_2642;1f575_1f3fc_200d_2642
1f575_200d_2642;1f575_1f3fd_200d_2642
1f575_200d_2642;1f575_1f3fe_200d_2642
1f575_200d_2642;1f575_1f3ff_200d_2642
1f645_200d_2640;1f645 # XXX remove when 'person' artwork exists
1f645;1f645_1f3fb # person gesturing NO
1f645;1f645_1f3fc
1f645;1f645_1f3fd
1f645;1f645_1f3fe
1f645;1f645_1f3ff
1f645_200d_2640;1f645_1f3fb_200d_2640 # woman gesturing NO
1f645_200d_2640;1f645_1f3fc_200d_2640
1f645_200d_2640;1f645_1f3fd_200d_2640
1f645_200d_2640;1f645_1f3fe_200d_2640
1f645_200d_2640;1f645_1f3ff_200d_2640
1f645_200d_2642;1f645_1f3fb_200d_2642 # man gesturing NO
1f645_200d_2642;1f645_1f3fc_200d_2642
1f645_200d_2642;1f645_1f3fd_200d_2642
1f645_200d_2642;1f645_1f3fe_200d_2642
1f645_200d_2642;1f645_1f3ff_200d_2642
1f646_200d_2640;1f646 # XXX remove when 'person' artwork exists
1f646;1f646_1f3fb # person gesturing OK
1f646;1f646_1f3fc
1f646;1f646_1f3fd
1f646;1f646_1f3fe
1f646;1f646_1f3ff
1f646_200d_2640;1f646_1f3fb_200d_2640 # woman gesturing OK
1f646_200d_2640;1f646_1f3fc_200d_2640
1f646_200d_2640;1f646_1f3fd_200d_2640
1f646_200d_2640;1f646_1f3fe_200d_2640
1f646_200d_2640;1f646_1f3ff_200d_2640
1f646_200d_2642;1f646_1f3fb_200d_2642 # man gesturing OK
1f646_200d_2642;1f646_1f3fc_200d_2642
1f646_200d_2642;1f646_1f3fd_200d_2642
1f646_200d_2642;1f646_1f3fe_200d_2642
1f646_200d_2642;1f646_1f3ff_200d_2642
1f647_200d_2640;1f647 # XXX remove when 'person' artwork exists
1f647;1f647_1f3fb # person bowing
1f647;1f647_1f3fc
1f647;1f647_1f3fd
1f647;1f647_1f3fe
1f647;1f647_1f3ff
1f647_200d_2640;1f647_1f3fb_200d_2640 # woman bowing
1f647_200d_2640;1f647_1f3fc_200d_2640
1f647_200d_2640;1f647_1f3fd_200d_2640
1f647_200d_2640;1f647_1f3fe_200d_2640
1f647_200d_2640;1f647_1f3ff_200d_2640
1f647_200d_2642;1f647_1f3fb_200d_2642 # man bowing
1f647_200d_2642;1f647_1f3fc_200d_2642
1f647_200d_2642;1f647_1f3fd_200d_2642
1f647_200d_2642;1f647_1f3fe_200d_2642
1f647_200d_2642;1f647_1f3ff_200d_2642
1f926_200d_2640;1f926 # XXX remove when 'person' artwork exists
1f926;1f926_1f3fb # person facepalming
1f926;1f926_1f3fc
1f926;1f926_1f3fd
1f926;1f926_1f3fe
1f926;1f926_1f3ff
1f926_200d_2640;1f926_1f3fb_200d_2640 # woman facepalming
1f926_200d_2640;1f926_1f3fc_200d_2640
1f926_200d_2640;1f926_1f3fd_200d_2640
1f926_200d_2640;1f926_1f3fe_200d_2640
1f926_200d_2640;1f926_1f3ff_200d_2640
1f926_200d_2642;1f926_1f3fb_200d_2642 # man facepalming
1f926_200d_2642;1f926_1f3fc_200d_2642
1f926_200d_2642;1f926_1f3fd_200d_2642
1f926_200d_2642;1f926_1f3fe_200d_2642
1f926_200d_2642;1f926_1f3ff_200d_2642
1f937_200d_2640;1f937 # XXX remove when 'person' artwork exists
1f937;1f937_1f3fb # person shrugging
1f937;1f937_1f3fc
1f937;1f937_1f3fd
1f937;1f937_1f3fe
1f937;1f937_1f3ff
1f937_200d_2640;1f937_1f3fb_200d_2640 # woman shrugging
1f937_200d_2640;1f937_1f3fc_200d_2640
1f937_200d_2640;1f937_1f3fd_200d_2640
1f937_200d_2640;1f937_1f3fe_200d_2640
1f937_200d_2640;1f937_1f3ff_200d_2640
1f937_200d_2642;1f937_1f3fb_200d_2642 # man shrugging
1f937_200d_2642;1f937_1f3fc_200d_2642
1f937_200d_2642;1f937_1f3fd_200d_2642
1f937_200d_2642;1f937_1f3fe_200d_2642
1f937_200d_2642;1f937_1f3ff_200d_2642
1f938_200d_2640;1f938 # XXX remove when 'person' artwork exists
1f938;1f938_1f3fb # person cartwheeling
1f938;1f938_1f3fc
1f938;1f938_1f3fd
1f938;1f938_1f3fe
1f938;1f938_1f3ff
1f938_200d_2640;1f938_1f3fb_200d_2640 # woman cartwheeling
1f938_200d_2640;1f938_1f3fc_200d_2640
1f938_200d_2640;1f938_1f3fd_200d_2640
1f938_200d_2640;1f938_1f3fe_200d_2640
1f938_200d_2640;1f938_1f3ff_200d_2640
1f938_200d_2642;1f938_1f3fb_200d_2642 # man cartwheeling
1f938_200d_2642;1f938_1f3fc_200d_2642
1f938_200d_2642;1f938_1f3fd_200d_2642
1f938_200d_2642;1f938_1f3fe_200d_2642
1f938_200d_2642;1f938_1f3ff_200d_2642
1f939_200d_2640;1f939 # XXX remove when 'person' artwork exists
1f939;1f939_1f3fb # person juggling
1f939;1f939_1f3fc
1f939;1f939_1f3fd
1f939;1f939_1f3fe
1f939;1f939_1f3ff
1f939_200d_2640;1f939_1f3fb_200d_2640 # woman juggling
1f939_200d_2640;1f939_1f3fc_200d_2640
1f939_200d_2640;1f939_1f3fd_200d_2640
1f939_200d_2640;1f939_1f3fe_200d_2640
1f939_200d_2640;1f939_1f3ff_200d_2640
1f939_200d_2642;1f939_1f3fb_200d_2642 # man juggling
1f939_200d_2642;1f939_1f3fc_200d_2642
1f939_200d_2642;1f939_1f3fd_200d_2642
1f939_200d_2642;1f939_1f3fe_200d_2642
1f939_200d_2642;1f939_1f3ff_200d_2642
26f9_200d_2640;26f9 # XXX remove when 'person' artwork exists
26f9;26f9_1f3fb # person bouncing ball
26f9;26f9_1f3fc
26f9;26f9_1f3fd
26f9;26f9_1f3fe
26f9;26f9_1f3ff
26f9_200d_2640;26f9_1f3fb_200d_2640 # woman bouncing ball
26f9_200d_2640;26f9_1f3fc_200d_2640
26f9_200d_2640;26f9_1f3fd_200d_2640
26f9_200d_2640;26f9_1f3fe_200d_2640
26f9_200d_2640;26f9_1f3ff_200d_2640
26f9_200d_2642;26f9_1f3fb_200d_2642 # man bouncing ball
26f9_200d_2642;26f9_1f3fc_200d_2642
26f9_200d_2642;26f9_1f3fd_200d_2642
26f9_200d_2642;26f9_1f3fe_200d_2642
26f9_200d_2642;26f9_1f3ff_200d_2642

1f468_200d_1f3a4;1f468_1f3fb_200d_1f3a4 # man singer
1f468_200d_1f3a4;1f468_1f3fc_200d_1f3a4
1f468_200d_1f3a4;1f468_1f3fd_200d_1f3a4
1f468_200d_1f3a4;1f468_1f3fe_200d_1f3a4
1f468_200d_1f3a4;1f468_1f3ff_200d_1f3a4
1f469_200d_1f3a4;1f469_1f3fb_200d_1f3a4 # woman singer
1f469_200d_1f3a4;1f469_1f3fc_200d_1f3a4
1f469_200d_1f3a4;1f469_1f3fd_200d_1f3a4
1f469_200d_1f3a4;1f469_1f3fe_200d_1f3a4
1f469_200d_1f3a4;1f469_1f3ff_200d_1f3a4
1f468_200d_1f3a8;1f468_1f3fb_200d_1f3a8 # man artist
1f468_200d_1f3a8;1f468_1f3fc_200d_1f3a8
1f468_200d_1f3a8;1f468_1f3fd_200d_1f3a8
1f468_200d_1f3a8;1f468_1f3fe_200d_1f3a8
1f468_200d_1f3a8;1f468_1f3ff_200d_1f3a8
1f469_200d_1f3a8;1f469_1f3fb_200d_1f3a8 # woman artist
1f469_200d_1f3a8;1f469_1f3fc_200d_1f3a8
1f469_200d_1f3a8;1f469_1f3fd_200d_1f3a8
1f469_200d_1f3a8;1f469_1f3fe_200d_1f3a8
1f469_200d_1f3a8;1f469_1f3ff_200d_1f3a8
1f468_200d_1f3eb;1f468_1f3fb_200d_1f3eb # man teacher
1f468_200d_1f3eb;1f468_1f3fc_200d_1f3eb
1f468_200d_1f3eb;1f468_1f3fd_200d_1f3eb
1f468_200d_1f3eb;1f468_1f3fe_200d_1f3eb
1f468_200d_1f3eb;1f468_1f3ff_200d_1f3eb
1f469_200d_1f3eb;1f469_1f3fb_200d_1f3eb # woman teacher
1f469_200d_1f3eb;1f469_1f3fc_200d_1f3eb
1f469_200d_1f3eb;1f469_1f3fd_200d_1f3eb
1f469_200d_1f3eb;1f469_1f3fe_200d_1f3eb
1f469_200d_1f3eb;1f469_1f3ff_200d_1f3eb
1f468_200d_1f3ed;1f468_1f3fb_200d_1f3ed # man factory worker
1f468_200d_1f3ed;1f468_1f3fc_200d_1f3ed
1f468_200d_1f3ed;1f468_1f3fd_200d_1f3ed
1f468_200d_1f3ed;1f468_1f3fe_200d_1f3ed
1f468_200d_1f3ed;1f468_1f3ff_200d_1f3ed
1f469_200d_1f3ed;1f469_1f3fb_200d_1f3ed # woman factory worker
1f469_200d_1f3ed;1f469_1f3fc_200d_1f3ed
1f469_200d_1f3ed;1f469_1f3fd_200d_1f3ed
1f469_200d_1f3ed;1f469_1f3fe_200d_1f3ed
1f469_200d_1f3ed;1f469_1f3ff_200d_1f3ed
1f468_200d_1f4bb;1f468_1f3fb_200d_1f4bb # man technologist
1f468_200d_1f4bb;1f468_1f3fc_200d_1f4bb
1f468_200d_1f4bb;1f468_1f3fd_200d_1f4bb
1f468_200d_1f4bb;1f468_1f3fe_200d_1f4bb
1f468_200d_1f4bb;1f468_1f3ff_200d_1f4bb
1f469_200d_1f4bb;1f469_1f3fb_200d_1f4bb # woman technologist
1f469_200d_1f4bb;1f469_1f3fc_200d_1f4bb
1f469_200d_1f4bb;1f469_1f3fd_200d_1f4bb
1f469_200d_1f4bb;1f469_1f3fe_200d_1f4bb
1f469_200d_1f4bb;1f469_1f3ff_200d_1f4bb
1f468_200d_1f4bc;1f468_1f3fb_200d_1f4bc # man office worker
1f468_200d_1f4bc;1f468_1f3fc_200d_1f4bc
1f468_200d_1f4bc;1f468_1f3fd_200d_1f4bc
1f468_200d_1f4bc;1f468_1f3fe_200d_1f4bc
1f468_200d_1f4bc;1f468_1f3ff_200d_1f4bc
1f469_200d_1f4bc;1f469_1f3fb_200d_1f4bc # woman office worker
1f469_200d_1f4bc;1f469_1f3fc_200d_1f4bc
1f469_200d_1f4bc;1f469_1f3fd_200d_1f4bc
1f469_200d_1f4bc;1f469_1f3fe_200d_1f4bc
1f469_200d_1f4bc;1f469_1f3ff_200d_1f4bc
1f468_200d_1f9b0;1f468_1f3fb_200d_1f9b0 # man, red haired
1f468_200d_1f9b0;1f468_1f3fc_200d_1f9b0
1f468_200d_1f9b0;1f468_1f3fd_200d_1f9b0
1f468_200d_1f9b0;1f468_1f3fe_200d_1f9b0
1f468_200d_1f9b0;1f468_1f3ff_200d_1f9b0
1f469_200d_1f9b0;1f469_1f3fb_200d_1f9b0 # woman, red haired
1f469_200d_1f9b0;1f469_1f3fc_200d_1f9b0
1f469_200d_1f9b0;1f469_1f3fd_200d_1f9b0
1f469_200d_1f9b0;1f469_1f3fe_200d_1f9b0
1f469_200d_1f9b0;1f469_1f3ff_200d_1f9b0
1f468_200d_1f9b1;1f468_1f3fb_200d_1f9b1 # man, curly haired
1f468_200d_1f9b1;1f468_1f3fc_200d_1f9b1
1f468_200d_1f9b1;1f468_1f3fd_200d_1f9b1
1f468_200d_1f9b1;1f468_1f3fe_200d_1f9b1
1f468_200d_1f9b1;1f468_1f3ff_200d_1f9b1
1f469_200d_1f9b1;1f469_1f3fb_200d_1f9b1 # woman, curly haired
1f469_200d_1f9b1;1f469_1f3fc_200d_1f9b1
1f469_200d_1f9b1;1f469_1f3fd_200d_1f9b1
1f469_200d_1f9b1;1f469_1f3fe_200d_1f9b1
1f469_200d_1f9b1;1f469_1f3ff_200d_1f9b1
1f468_200d_1f9b2;1f468_1f3fb_200d_1f9b2 # man, bald
1f468_200d_1f9b2;1f468_1f3fc_200d_1f9b2
1f468_200d_1f9b2;1f468_1f3fd_200d_1f9b2
1f468_200d_1f9b2;1f468_1f3fe_200d_1f9b2
1f468_200d_1f9b2;1f468_1f3ff_200d_1f9b2
1f469_200d_1f9b2;1f469_1f3fb_200d_1f9b2 # woman, bald
1f469_200d_1f9b2;1f469_1f3fc_200d_1f9b2
1f469_200d_1f9b2;1f469_1f3fd_200d_1f9b2
1f469_200d_1f9b2;1f469_1f3fe_200d_1f9b2
1f469_200d_1f9b2;1f469_1f3ff_200d_1f9b2
1f468_200d_1f9b3;1f468_1f3fb_200d_1f9b3 # man, white haired
1f468_200d_1f9b3;1f468_1f3fc_200d_1f9b3
1f468_200d_1f9b3;1f468_1f3fd_200d_1f9b3
1f468_200d_1f9b3;1f468_1f3fe_200d_1f9b3
1f468_200d_1f9b3;1f468_1f3ff_200d_1f9b3
1f469_200d_1f9b3;1f469_1f3fb_200d_1f9b3 # woman, white haired
1f469_200d_1f9b3;1f469_1f3fc_200d_1f9b3
1f469_200d_1f9b3;1f469_1f3fd_200d_1f9b3
1f469_200d_1f9b3;1f469_1f3fe_200d_1f9b3
1f469_200d_1f9b3;1f469_1f3ff_200d_1f9b3
1f468_200d_1f33e;1f468_1f3fb_200d_1f33e # man farmer
1f468_200d_1f33e;1f468_1f3fc_200d_1f33e
1f468_200d_1f33e;1f468_1f3fd_200d_1f33e
1f468_200d_1f33e;1f468_1f3fe_200d_1f33e
1f468_200d_1f33e;1f468_1f3ff_200d_1f33e
1f469_200d_1f33e;1f469_1f3fb_200d_1f33e # woman farmer
1f469_200d_1f33e;1f469_1f3fc_200d_1f33e
1f469_200d_1f33e;1f469_1f3fd_200d_1f33e
1f469_200d_1f33e;1f469_1f3fe_200d_1f33e
1f469_200d_1f33e;1f469_1f3ff_200d_1f33e
1f468_200d_1f52c;1f468_1f3fb_200d_1f52c # man scientist
1f468_200d_1f52c;1f468_1f3fc_200d_1f52c
1f468_200d_1f52c;1f468_1f3fd_200d_1f52c
1f468_200d_1f52c;1f468_1f3fe_200d_1f52c
1f468_200d_1f52c;1f468_1f3ff_200d_1f52c
1f469_200d_1f52c;1f469_1f3fb_200d_1f52c # woman scientist
1f469_200d_1f52c;1f469_1f3fc_200d_1f52c
1f469_200d_1f52c;1f469_1f3fd_200d_1f52c
1f469_200d_1f52c;1f469_1f3fe_200d_1f52c
1f469_200d_1f52c;1f469_1f3ff_200d_1f52c
1f468_200d_1f373;1f468_1f3fb_200d_1f373 # man cook
1f468_200d_1f373;1f468_1f3fc_200d_1f373
1f468_200d_1f373;1f468_1f3fd_200d_1f373
1f468_200d_1f373;1f468_1f3fe_200d_1f373
1f468_200d_1f373;1f468_1f3ff_200d_1f373
1f469_200d_1f373;1f469_1f3fb_200d_1f373 # woman cook
1f469_200d_1f373;1f469_1f3fc_200d_1f373
1f469_200d_1f373;1f469_1f3fd_200d_1f373
1f469_200d_1f373;1f469_1f3fe_200d_1f373
1f469_200d_1f373;1f469_1f3ff_200d_1f373
1f468_200d_1f393;1f468_1f3fb_200d_1f393 # man student
1f468_200d_1f393;1f468_1f3fc_200d_1f393
1f468_200d_1f393;1f468_1f3fd_200d_1f393
1f468_200d_1f393;1f468_1f3fe_200d_1f393
1f468_200d_1f393;1f468_1f3ff_200d_1f393
1f469_200d_1f393;1f469_1f3fb_200d_1f393 # woman student
1f469_200d_1f393;1f469_1f3fc_200d_1f393
1f469_200d_1f393;1f469_1f3fd_200d_1f393
1f469_200d_1f393;1f469_1f3fe_200d_1f393
1f469_200d_1f393;1f469_1f3ff_200d_1f393
1f468_200d_1f527;1f468_1f3fb_200d_1f527 # man mechanic
1f468_200d_1f527;1f468_1f3fc_200d_1f527
1f468_200d_1f527;1f468_1f3fd_200d_1f527
1f468_200d_1f527;1f468_1f3fe_200d_1f527
1f468_200d_1f527;1f468_1f3ff_200d_1f527
1f469_200d_1f527;1f469_1f3fb_200d_1f527 # woman mechanic
1f469_200d_1f527;1f469_1f3fc_200d_1f527
1f469_200d_1f527;1f469_1f3fd_200d_1f527
1f469_200d_1f527;1f469_1f3fe_200d_1f527
1f469_200d_1f527;1f469_1f3ff_200d_1f527
1f468_200d_1f680;1f468_1f3fb_200d_1f680 # man astronaut
1f468_200d_1f680;1f468_1f3fc_200d_1f680
1f468_200d_1f680;1f468_1f3fd_200d_1f680
1f468_200d_1f680;1f468_1f3fe_200d_1f680
1f468_200d_1f680;1f468_1f3ff_200d_1f680
1f469_200d_1f680;1f469_1f3fb_200d_1f680 # woman astronaut
1f469_200d_1f680;1f469_1f3fc_200d_1f680
1f469_200d_1f680;1f469_1f3fd_200d_1f680
1f469_200d_1f680;1f469_1f3fe_200d_1f680
1f469_200d_1f680;1f469_1f3ff_200d_1f680
1f468_200d_1f692;1f468_1f3fb_200d_1f692 # man firefighter
1f468_200d_1f692;1f468_1f3fc_200d_1f692
1f468_200d_1f692;1f468_1f3fd_200d_1f692
1f468_200d_1f692;1f468_1f3fe_200d_1f692
1f468_200d_1f692;1f468_1f3ff_200d_1f692
1f469_200d_1f692;1f469_1f3fb_200d_1f692 # woman firefighter
1f469_200d_1f692;1f469_1f3fc_200d_1f692
1f469_200d_1f692;1f469_1f3fd_200d_1f692
1f469_200d_1f692;1f469_1f3fe_200d_1f692
1f469_200d_1f692;1f469_1f3ff_200d_1f692
1f468_200d_2695;1f468_1f3fb_200d_2695 # man health worker
1f468_200d_2695;1f468_1f3fc_200d_2695
1f468_200d_2695;1f468_1f3fd_200d_2695
1f468_200d_2695;1f468_1f3fe_200d_2695
1f468_200d_2695;1f468_1f3ff_200d_2695
1f469_200d_2695;1f469_1f3fb_200d_2695 # woman health worker
1f469_200d_2695;1f469_1f3fc_200d_2695
1f469_200d_2695;1f469_1f3fd_200d_2695
1f469_200d_2695;1f469_1f3fe_200d_2695
1f469_200d_2695;1f469_1f3ff_200d_2695
1f468_200d_2696;1f468_1f3fb_200d_2696 # man judge
1f468_200d_2696;1f468_1f3fc_200d_2696
1f468_200d_2696;1f468_1f3fd_200d_2696
1f468_200d_2696;1f468_1f3fe_200d_2696
1f468_200d_2696;1f468_1f3ff_200d_2696
1f469_200d_2696;1f469_1f3fb_200d_2696 # woman judge
1f469_200d_2696;1f469_1f3fc_200d_2696
1f469_200d_2696;1f469_1f3fd_200d_2696
1f469_200d_2696;1f469_1f3fe_200d_2696
1f469_200d_2696;1f469_1f3ff_200d_2696
1f468_200d_2708;1f468_1f3fb_200d_2708 # man pilot
1f468_200d_2708;1f468_1f3fc_200d_2708
1f468_200d_2708;1f468_1f3fd_200d_2708
1f468_200d_2708;1f468_1f3fe_200d_2708
1f468_200d_2708;1f468_1f3ff_200d_2708
1f469_200d_2708;1f469_1f3fb_200d_2708 # woman pilot
1f469_200d_2708;1f469_1f3fc_200d_2708
1f469_200d_2708;1f469_1f3fd_200d_2708
1f469_200d_2708;1f469_1f3fe_200d_2708
1f469_200d_2708;1f469_1f3ff_200d_2708

1f4aa;1f4aa_1f3fb # flexed biceps
1f4aa;1f4aa_1f3fc
1f4aa;1f4aa_1f3fd
1f4aa;1f4aa_1f3fe
1f4aa;1f4aa_1f3ff
1f9b5;1f9b5_1f3fb # leg
1f9b5;1f9b5_1f3fc
1f9b5;1f9b5_1f3fd
1f9b5;1f9b5_1f3fe
1f9b5;1f9b5_1f3ff
1f9b6;1f9b6_1f3fb # foot
1f9b6;1f9b6_1f3fc
1f9b6;1f9b6_1f3fd
1f9b6;1f9b6_1f3fe
1f9b6;1f9b6_1f3ff
1f442;1f442_1f3fb # ear
1f442;1f442_1f3fc
1f442;1f442_1f3fd
1f442;1f442_1f3fe
1f442;1f442_1f3ff
1f443;1f443_1f3fb # nose
1f443;1f443_1f3fc
1f443;1f443_1f3fd
1f443;1f443_1f3fe
1f443;1f443_1f3ff
1f44a;1f44a_1f3fb # oncoming fist
1f44a;1f44a_1f3fc
1f44a;1f44a_1f3fd
1f44a;1f44a_1f3fe
1f44a;1f44a_1f3ff
1f44b;1f44b_1f3fb # waving hand
1f44b;1f44b_1f3fc
1f44b;1f44b_1f3fd
1f44b;1f44b_1f3fe
1f44b;1f44b_1f3ff
1f44c;1f44c_1f3fb # OK hand
1f44c;1f44c_1f3fc
1f44c;1f44c_1f3fd
1f44c;1f44c_1f3fe
1f44c;1f44c_1f3ff
1f44d;1f44d_1f3fb # thumbs up
1f44d;1f44d_1f3fc
1f44d;1f44d_1f3fd
1f44d;1f44d_1f3fe
1f44d;1f44d_1f3ff
1f44e;1f44e_1f3fb # thumbs down
1f44e;1f44e_1f3fc
1f44e;1f44e_1f3fd
1f44e;1f44e_1f3fe
1f44e;1f44e_1f3ff
1f44f;1f44f_1f3fb # clapping hands
1f44f;1f44f_1f3fc
1f44f;1f44f_1f3fd
1f44f;1f44f_1f3fe
1f44f;1f44f_1f3ff
1f64c;1f64c_1f3fb # raising hands
1f64c;1f64c_1f3fc
1f64c;1f64c_1f3fd
1f64c;1f64c_1f3fe
1f64c;1f64c_1f3ff
1f64f;1f64f_1f3fb # folded hands
1f64f;1f64f_1f3fc
1f64f;1f64f_1f3fd
1f64f;1f64f_1f3fe
1f64f;1f64f_1f3ff
1f91a;1f91a_1f3fb # raised back of hand
1f91a;1f91a_1f3fc
1f91a;1f91a_1f3fd
1f91a;1f91a_1f3fe
1f91a;1f91a_1f3ff
1f91b;1f91b_1f3fb # left-facing fist
1f91b;1f91b_1f3fc
1f91b;1f91b_1f3fd
1f91b;1f91b_1f3fe
1f91b;1f91b_1f3ff
1f91c;1f91c_1f3fb # right-facing fist
1f91c;1f91c_1f3fc
1f91c;1f91c_1f3fd
1f91c;1f91c_1f3fe
1f91c;1f91c_1f3ff
1f91d;1f91d_1f3fb # handshake
1f91d;1f91d_1f3fc
1f91d;1f91d_1f3fd
1f91d;1f91d_1f3fe
1f91d;1f91d_1f3ff
1f91e;1f91e_1f3fb # crossed fingers
1f91e;1f91e_1f3fc
1f91e;1f91e_1f3fd
1f91e;1f91e_1f3fe
1f91e;1f91e_1f3ff
1f91f;1f91f_1f3fb # love-you gesture
1f91f;1f91f_1f3fc
1f91f;1f91f_1f3fd
1f91f;1f91f_1f3fe
1f91f;1f91f_1f3ff
1f446;1f446_1f3fb # backhand index pointing up
